ch0 ch8 ch1 ch9 ch2 ch10 ch3 ch11 ch4 ch12 ch5 ch13 ch6 ch14 ch7 ch15 time
228 123 102 107 120 106 122 133 115 110 93 92 86 64 100 121 0.490536
227 122 101 107 119 104 121 132 114 109 92 90 85 63 99 119 0.839087
229 122 101 107 119 105 121 132 114 109 92 90 85 64 98 119 1.17691
228 122 101 106 119 105 121 132 114 108 91 89 85 64 98 119 1.47761
225 122 100 106 118 104 121 132 114 108 90 90 85 62 98 118 1.74593
229 121 101 106 118 104 121 131 113 108 91 89 85 63 98 119 2.09788
226 122 100 106 118 104 121 131 113 108 91 89 84 63 98 119 2.36431
228 122 101 106 118 104 121 131 114 108 91 90 85 62 99 119 2.71733
225 121 101 106 119 104 120 132 113 109 91 90 84 63 98 119 2.98297
228 122 101 106 119 104 121 132 114 108 91 90 84 63 98 119 3.24813
230 122 101 106 118 104 121 131 114 108 91 90 85 63 98 119 3.61138
234 121 101 106 118 104 120 131 113 108 91 90 84 62 98 119 3.92701
229 121 100 107 118 104 121 132 113 109 92 90 84 63 98 119 4.21458
228 122 101 107 119 105 121 131 114 108 91 90 85 63 99 120 4.39594
230 121 101 106 118 104 121 131 113 108 91 90 84 63 98 119 4.83729
228 122 101 107 119 104 121 132 113 109 91 90 85 63 99 119 5.24343
228 122 101 107 118 104 121 131 114 109 91 90 85 63 98 119 5.5505
229 122 102 107 119 104 121 132 114 108 92 89 85 62 98 119 6.03755
227 122 101 106 119 104 120 131 114 109 92 89 85 63 98 118 6.35914
234 123 101 107 119 106 120 132 114 109 91 90 85 64 100 120 6.64118
231 122 101 107 119 105 121 132 114 108 91 90 85 63 99 119 6.96439
227 121 101 107 118 104 121 131 114 108 91 89 84 63 98 119 7.39164
227 121 101 106 118 104 120 131 114 108 91 89 84 62 98 119 7.70929
230 122 101 106 119 105 121 132 113 109 91 89 85 62 98 119 8.12131
228 122 101 106 118 104 120 131 114 108 91 89 84 62 98 119 8.47005
231 122 101 106 119 104 120 132 113 109 91 89 84 63 98 119 8.82106
250 128 107 113 125 110 127 138 120 115 99 97 91 70 105 126 9.23256
226 121 101 106 119 105 121 132 113 109 92 90 85 63 98 119 9.51034
232 123 101 107 119 104 121 132 114 109 92 90 85 64 99 120 9.81658
234 122 102 106 119 104 122 132 114 109 92 90 85 63 99 119 10.1574
229 122 100 107 119 105 120 132 114 109 91 90 85 63 98 119 10.6178
258 132 111 117 127 113 131 142 123 120 100 100 95 73 108 129 10.8859
231 122 101 106 119 105 121 131 114 109 92 90 85 63 99 119 11.1951
230 123 101 107 119 105 121 131 113 108 91 89 85 63 99 119 11.4942
231 122 101 107 119 104 121 132 114 109 92 90 85 63 99 119 11.7767
231 122 101 106 118 104 120 131 114 108 92 90 84 63 98 119 12.1153
