ch0 ch8 ch1 ch9 ch2 ch10 ch3 ch11 ch4 ch12 ch5 ch13 ch6 ch14 ch7 ch15 time
90 80 55 68 79 65 83 92 74 67 53 48 44 23 57 80 0.397724
93 80 94 67 78 64 83 91 73 66 52 48 43 21 56 79 0.551807
98 81 50 69 81 66 84 93 75 68 53 50 45 25 58 82 0.717404
90 78 118 66 76 63 81 90 71 65 50 46 41 20 54 77 3.04641
104 86 329 74 85 71 88 98 80 73 59 55 50 28 63 86 4.65795
91 77 49 65 75 63 80 89 70 64 49 46 40 20 53 77 4.90151
120 85 54 71 83 69 87 96 77 71 56 53 48 27 61 84 9.87037
90 85 163 71 84 69 87 96 77 72 56 53 47 27 60 83 10.9309
96 87 55 74 86 71 89 98 80 73 59 56 51 29 63 85 11.503
89 85 53 71 83 69 87 96 78 72 57 53 48 27 61 84 11.7576
98 86 140 73 86 71 88 98 79 73 58 56 50 28 63 85 13.2874
96 88 119 74 86 72 90 99 81 75 59 56 51 29 64 86 13.6165
91 80 51 67 79 65 83 91 73 66 51 48 43 21 56 79 14.4341
92 78 58 65 74 62 79 89 70 64 48 45 40 20 53 76 18.6948
93 82 114 69 81 66 84 93 75 68 53 50 45 26 57 82 19.4342
90 84 122 72 84 69 87 96 78 72 56 53 48 27 61 84 19.616
90 79 57 65 75 63 80 89 70 64 49 46 41 20 53 77 22.7877
90 78 51 65 74 62 80 89 71 64 49 46 41 20 53 77 22.9825
89 82 57 69 81 67 85 94 76 69 55 51 46 25 58 82 23.2566
140 79 84 66 78 63 81 90 72 65 50 47 42 21 54 77 23.7754
108 85 55 72 84 70 87 96 79 72 57 54 49 27 61 84 24.6986
89 81 50 68 80 65 83 92 74 67 52 49 44 24 57 81 29.0724
87 87 119 74 86 72 89 98 80 74 59 55 50 28 63 86 30.3181
89 78 54 65 75 63 80 89 70 64 48 46 41 20 52 77 31.4765
91 85 203 72 84 69 87 96 77 71 56 53 48 27 60 84 32.9588
93 81 51 68 80 65 84 92 74 67 53 49 44 24 57 81 35.8014
89 87 54 74 85 71 89 98 80 74 58 55 50 29 63 85 36.801
88 78 73 65 75 63 80 89 71 64 49 45 40 19 53 77 38.682
90 82 214 68 80 66 84 93 75 68 54 50 45 25 57 81 38.953
90 79 88 66 78 64 82 91 72 66 51 47 42 21 55 78 42.5893
93 80 59 66 79 64 82 91 73 66 52 48 42 21 56 79 45.831
149 82 53 68 81 67 84 93 75 68 53 51 45 25 58 82 49.7246
89 83 124 69 82 67 85 94 76 69 54 52 46 26 58 82 49.9377
90 83 52 69 81 67 85 94 75 69 54 51 46 26 59 82 51.1067
100 78 52 65 75 62 80 89 70 64 49 46 40 19 53 77 52.5913
90 80 54 67 79 65 83 92 74 66 52 48 43 22 56 80 54.95
91 83 168 69 82 67 85 94 76 69 55 51 46 25 59 83 55.545
147 80 53 66 79 64 82 91 73 66 52 47 43 21 55 78 55.7298
118 78 54 66 76 64 81 90 72 65 50 46 41 20 54 77 56.5496
116 79 52 65 75 63 80 89 70 64 49 45 41 20 53 77 57.2839
97 83 122 70 83 69 86 95 76 71 55 52 46 26 60 84 58.0187
102 78 82 65 75 63 80 89 70 64 48 45 40 19 53 77 58.3513
95 78 56 65 75 63 80 89 70 64 49 45 41 20 53 77 58.7669
89 81 164 68 80 67 84 93 75 68 53 50 45 24 58 82 60.6258
202 80 49 66 78 64 82 91 73 65 51 47 42 21 55 78 61.0441
150 88 53 74 87 71 90 99 80 74 59 56 50 30 64 86 61.4603
117 82 109 68 79 65 84 93 75 67 53 50 44 24 58 81 63.0768
93 79 95 65 76 63 81 90 71 64 50 46 41 20 53 77 64.6997
89 82 50 68 80 65 84 93 75 68 53 49 44 24 57 81 67.4425
136 90 101 76 86 74 91 100 83 76 61 58 53 32 65 89 67.6221
96 84 177 72 83 69 87 96 77 71 56 53 48 27 61 84 68.2819
127 87 53 74 87 72 90 99 81 74 59 56 51 29 64 87 70.1434
90 78 49 65 75 63 80 89 70 64 49 45 40 20 53 77 71.2019
87 79 219 66 77 64 82 91 72 65 51 47 42 21 55 78 72.7526
92 78 51 66 75 63 80 89 70 64 49 46 40 20 53 77 75.5741
107 82 51 69 80 66 84 92 75 69 54 50 45 24 58 82 77.7591
91 81 50 67 79 66 83 92 74 67 52 48 44 24 57 80 79.6273
93 78 49 65 75 63 80 90 70 64 49 46 41 19 53 77 80.1327
242 82 221 68 80 66 84 93 75 68 53 50 45 25 57 81 82.0862
98 83 133 69 80 67 85 94 76 69 54 51 46 25 58 83 82.7551
89 85 58 71 84 69 87 96 77 72 56 53 47 27 60 83 83.3447
239 87 54 74 86 72 89 98 81 74 59 56 50 29 63 86 83.8496
95 81 55 68 80 66 84 93 75 68 53 50 45 25 57 82 86.111
89 83 50 70 81 67 85 94 76 69 54 51 46 26 59 83 87.107
90 79 79 66 77 64 80 89 72 65 50 47 41 20 54 78 88.4089
128 82 119 69 81 66 84 93 75 68 53 50 44 25 58 82 92.1008
91 84 72 69 82 67 85 94 76 69 54 51 46 26 58 83 93.9525
93 79 48 65 74 63 79 89 70 64 48 45 41 20 53 77 94.4478
89 84 54 71 83 69 87 95 77 71 56 53 48 27 60 84 95.9841
96 82 148 69 80 67 85 93 75 69 53 50 46 25 57 82 96.6372
96 84 54 70 82 68 86 94 76 70 55 52 46 26 59 83 97.4483
97 78 63 65 75 63 80 89 70 64 49 45 40 19 53 77 98.1037
98 82 134 69 82 66 84 93 75 69 54 50 45 25 58 83 100.364
133 86 336 72 85 70 88 97 79 73 58 55 49 27 62 84 101.503
90 83 71 69 81 67 85 94 75 69 54 51 46 26 59 83 103.763
186 83 322 69 81 67 85 94 75 69 54 50 46 25 58 83 104.501
89 79 54 66 75 63 80 89 70 64 49 46 40 20 53 77 105.397
93 78 49 65 75 63 81 90 71 65 49 46 41 20 53 77 106.051
95 90 116 76 87 74 92 100 83 76 61 57 53 32 65 89 106.466
93 85 121 72 84 69 87 96 78 71 56 53 48 27 61 84 106.639
91 87 103 74 86 72 89 98 80 74 59 55 50 28 64 86 107.057
88 78 53 65 75 63 80 90 71 64 49 45 41 20 53 77 108.594
107 78 66 65 75 63 80 89 70 65 48 45 41 19 53 77 108.769
94 83 50 70 82 67 85 94 76 70 55 52 46 26 59 83 109.013
89 78 54 65 75 63 80 89 71 64 49 46 41 20 53 77 110.961
175 82 54 69 81 66 84 94 75 69 54 51 46 26 58 82 111.151
91 78 50 65 75 62 80 89 71 64 49 46 41 20 53 77 112.069
144 85 52 72 84 69 87 96 78 71 56 53 47 27 61 84 112.666
98 87 117 74 86 72 90 99 81 74 59 56 51 29 64 86 114.389
91 87 54 73 85 71 89 97 79 73 58 55 50 28 63 85 114.585
88 81 111 69 79 66 84 92 75 68 53 49 45 24 57 82 116.715
134 81 277 67 79 65 83 92 74 67 53 49 44 24 57 81 116.925
92 79 49 66 77 64 81 90 72 65 50 46 42 20 54 78 118.726
91 80 52 67 78 64 83 92 74 66 52 48 43 22 56 79 119.485
88 86 134 72 84 70 88 97 78 72 57 54 49 27 62 85 120.01
98 81 111 68 80 65 84 92 74 67 53 48 44 24 57 81 120.299
