ch0 ch8 ch1 ch9 ch2 ch10 ch3 ch11 ch4 ch12 ch5 ch13 ch6 ch14 ch7 ch15 time
129 80 50 67 75 64 80 91 71 66 50 47 42 21 54 78 3.78047
168 85 180 72 84 69 87 96 77 71 56 54 47 27 60 84 5.07555
92 79 49 65 75 63 79 89 70 64 49 46 40 19 53 78 5.48758
91 81 51 68 80 66 84 92 74 68 52 50 44 24 57 81 5.65428
95 85 191 73 85 71 88 97 79 73 57 55 50 28 62 85 6.79762
91 80 57 68 78 65 83 91 73 67 52 48 43 22 56 79 6.96708
89 83 60 70 82 68 85 95 76 70 55 52 46 26 59 84 8.34285
94 82 155 70 81 67 84 93 75 69 54 51 45 26 58 83 8.51534
91 80 259 67 79 65 83 92 74 67 52 48 43 22 56 79 10.0408
157 82 57 69 81 67 84 93 75 69 53 50 45 25 58 82 10.7782
89 80 68 67 78 65 82 91 73 67 52 48 43 22 56 79 10.9522
87 87 136 74 86 72 89 99 80 73 59 56 51 29 63 86 11.1209
94 89 53 76 87 73 91 100 81 76 59 57 52 31 65 88 14.8234
92 83 122 70 82 68 85 94 76 70 55 52 46 26 59 83 14.9992
90 79 89 66 76 64 81 90 71 65 49 46 41 20 53 78 18.162
89 79 57 66 75 64 80 90 71 65 49 46 41 20 53 78 18.3702
91 79 55 66 76 64 82 90 72 66 51 47 42 21 54 78 20.9887
92 79 87 67 77 63 82 91 72 65 50 47 42 21 54 78 21.2851
89 86 52 72 85 71 88 97 78 73 57 54 49 28 62 84 21.5269
119 81 52 68 79 65 83 93 73 67 52 49 44 23 56 80 22.2418
224 89 55 75 86 72 90 100 81 74 59 56 51 30 64 86 22.4679
95 87 54 74 85 72 88 98 80 73 59 56 50 28 63 86 24.1551
205 80 53 67 78 64 83 92 73 66 51 47 43 21 55 78 24.6664
109 80 96 66 78 64 82 91 72 66 51 47 42 21 55 78 25.1381
112 79 99 67 77 64 81 91 71 65 50 47 41 21 54 78 25.6323
90 80 88 67 78 65 83 92 74 67 52 48 44 23 56 80 25.8505
90 83 57 70 81 68 85 94 76 70 55 52 46 26 59 83 26.084
97 88 55 75 87 73 90 99 81 75 59 56 51 30 64 87 27.5604
92 78 49 66 74 63 80 90 70 64 48 45 40 20 53 77 27.7823
91 81 51 68 80 66 84 92 75 68 53 49 45 24 56 81 32.1724
93 80 50 67 79 65 83 92 73 67 51 48 43 22 56 79 32.3842
88 78 52 66 75 63 79 90 70 64 49 46 40 20 53 77 33.6342
170 82 50 69 82 67 85 94 75 69 54 51 45 26 58 83 33.929
144 87 106 73 85 71 88 98 80 73 58 55 49 28 63 85 35.0301
89 78 55 66 75 63 80 90 70 64 49 46 40 20 52 77 35.3284
90 84 221 70 82 69 85 94 76 71 55 52 47 26 59 84 35.5391
87 83 55 71 81 68 85 95 76 70 55 52 47 27 59 84 35.747
99 88 54 75 86 73 90 99 80 74 59 56 51 29 64 86 35.9535
94 87 101 74 85 71 89 98 79 73 59 55 50 29 63 85 37.2049
90 83 54 69 80 68 85 94 75 69 54 52 46 25 58 83 38.8554
185 88 99 74 86 72 90 99 80 74 59 56 50 28 63 86 39.0629
96 82 110 68 80 65 84 92 75 68 53 50 44 24 57 81 39.2623
90 79 122 66 75 64 80 90 71 65 49 46 41 21 53 78 40.9088
90 80 160 67 77 64 82 91 73 66 51 48 43 21 55 79 43.5044
94 88 60 74 87 72 90 99 81 74 59 56 51 30 64 86 43.7707
90 88 323 74 86 72 90 99 80 74 60 56 51 30 64 86 44.6922
110 77 82 65 74 63 79 89 70 64 49 45 40 19 53 77 45.8458
122 80 58 67 78 65 84 92 74 66 53 49 44 23 57 80 48.761
122 84 196 71 84 69 87 96 78 71 56 53 48 27 61 84 49.7445
113 78 113 66 77 63 81 90 72 65 50 46 42 20 54 77 50.2514
164 84 56 70 81 67 86 95 77 70 55 52 47 26 60 83 55.0885
91 87 59 74 86 72 89 98 80 74 59 55 51 29 64 86 57.9181
96 83 54 70 81 67 86 95 76 69 55 52 46 27 60 83 59.2296
91 84 52 71 82 68 86 95 77 71 56 53 47 26 60 84 60.7912
90 87 208 74 86 71 90 98 80 74 58 56 51 29 64 86 62.0057
